Date,Close,High,Low,Open,Volume
2024-11-01,185.7127990722656,188.1579646766507,185.56371008218937,187.0148934747099,771100
2024-11-04,187.6609649658203,187.94920871068072,185.5736282844124,185.7426008475005,681100
2024-11-05,191.53744506835932,191.83563821291784,187.1639961706132,187.9194056589924,1212200
2024-11-06,199.1909942626953,200.9702038069126,196.5470533898313,199.7277449725227,1462900
2024-11-07,197.5211181640625,200.16507395327773,197.3322620124425,199.6382726707232,689500
2024-11-08,199.479232788086,201.10933800528784,196.91479619637823,196.91479619637823,746200
2024-11-11,199.9563446044922,201.61626771627772,199.5885816585872,201.05964860894048,736700
2024-11-12,198.0777587890625,200.54279290451043,197.1732451048764,200.4434052964003,650200
2024-11-13,197.8389587402344,199.46075754679404,197.2817804263654,199.3911026665752,876800
2024-11-14,195.71969604492188,198.43594796786087,194.60532421394456,197.8389625161955,716700
2024-11-15,194.1874237060547,195.988308914412,193.6501489915162,194.4063173406365,945400
2024-11-18,194.4759826660156,195.5107402089375,193.33176311795168,194.1973783308753,661100
2024-11-19,195.13262939453125,195.2122284565277,191.9188950740139,192.4760733260204,614100
2024-11-20,193.45114135742188,196.34649470307605,192.3566883799437,195.5007831089296,877300
2024-11-21,197.03305053710932,197.5902288835377,192.8939897036825,194.5854434893032,693200
2024-11-22,198.1473999023437,198.3364458018848,197.01313968706847,197.5504296312345,519100
2024-11-25,198.27674865722656,199.4408566173551,196.48580749473243,198.2170531488052,1113900
2024-11-26,200.69451904296875,201.11240277560367,196.89374314114536,197.1424845426164,733700
2024-11-27,199.0329132080078,202.01781002696515,197.7892062001089,200.2965237789848,606300
2024-11-29,199.6100006103516,200.98305804333367,198.6548421037324,199.042878093666,721000
2024-12-02,198.77423095703125,200.4159181622645,198.1473977562834,199.93833891415545,721600
2024-12-03,199.34136962890625,199.5901110358892,196.84399618633643,199.1423643577434,1734500
2024-12-04,201.6795196533203,201.8586213520105,198.08769330894305,199.32145609135023,897400
2024-12-05,201.9083709716797,202.7341942785356,201.0328115281704,201.4307917132227,1156300
2024-12-06,204.3758850097656,204.49527602205723,201.19199816557204,201.97801429977528,1989900
2024-12-09,201.6695709228516,206.46529700691315,201.22183945916072,204.5549649617212,3422100
2024-12-10,201.84866333007807,204.9430069060839,198.8140304420151,200.88354549826485,1285200
2024-12-11,202.82374572753903,205.01266703375205,202.56504495240628,203.62966544274727,1123200
2024-12-12,200.9532012939453,203.2814171293326,200.5950130745034,202.982924416136,1210100
2024-12-13,198.6747283935547,202.6844538232775,198.3065959711265,200.8139135930512,840000
2024-12-16,201.2815399169922,201.77902270710737,197.7593532610736,198.74437465101084,1288900
2024-12-17,197.19224548339844,202.19692151069475,196.4659248066061,200.1472946916552,1187200
2024-12-18,189.3121032714844,197.8290061223175,189.1230573840526,197.40116303255564,1404300
2024-12-19,188.60568237304688,192.3964989938168,188.12810312165087,191.2224468378912,1153700
2024-12-20,192.05821228027344,193.25216798704773,187.6704102554566,187.9589587869592,4334600
2024-12-23,190.4861602783203,192.00845642532715,189.14296583318085,191.12293765234952,785200
2024-12-24,193.1825256347656,193.28201308614743,189.8593441556004,190.65530449453627,321600
2024-12-26,192.884017944336,193.1327593264378,191.1726760209177,192.38653518013223,595600
2024-12-27,191.0334014892578,192.76464715576367,189.351907140784,191.13290412532177,664900
2024-12-30,189.9886779785156,190.98364357691787,187.1828828856458,189.04346369642752,674000
2024-12-31,188.63552856445312,191.4711866589364,188.2673961426742,190.3667742116289,559400
2025-01-02,188.0186309814453,190.5955879722452,186.78486830097685,190.5955879722452,1059200
2025-01-03,189.4911956787109,190.6354152290712,188.50618945015768,188.50618945015768,822200
2025-01-06,191.26223754882807,192.38655356158063,189.8891953121785,190.49612494977447,976100
2025-01-07,188.1877899169922,191.8094640348289,187.4913170447101,191.0333920940046,1062200
2025-01-08,190.3070678710937,190.74485514881488,185.95905802824515,188.0783395399544,946700
2025-01-10,187.9191436767578,189.37180009929864,186.128217783667,188.29723545426225,761300
2025-01-13,190.8741912841797,190.993597476306,186.30730296205363,186.30730296205363,992500
2025-01-14,197.10269165039065,198.24689601886573,192.2273510958261,192.29700597524868,1258600
2025-01-15,199.2816619873047,201.2417455188763,198.7443872200685,199.98809427401144,1221600
2025-01-16,198.34640502929688,200.76416423035985,197.71957182221948,200.1074832688474,939700
2025-01-17,200.6746063232422,201.5899728170516,195.8490172821043,198.53542125901865,944600
2025-01-21,204.6146697998047,204.6743804887276,201.67952431286227,201.67952431286227,927000
2025-01-22,205.9379730224609,206.65434945992345,204.19678324456703,205.69919099795345,917000
2025-01-23,207.9378662109375,208.61443553159648,204.7042280109153,205.8285288151833,605900
2025-01-24,207.8085174560547,208.8631785712261,207.10208519443728,207.93786784330143,536000
2025-01-27,203.3013153076172,206.0772625482931,202.8038325261221,204.3758799374829,1035500
2025-01-28,204.02764892578125,204.8037208998358,202.11731674488,203.0525868628356,724400
2025-01-29,205.7688446044922,206.77376963212788,203.7689691041996,204.52513753620724,760200
2025-01-30,208.8034820556641,209.81835122168937,205.7887374930912,207.12198775745625,547200
2025-01-31,206.8732452392578,209.76859877206007,205.9479345207993,209.16166915022148,783700
2025-02-03,203.60975646972656,206.0374749234112,200.73430653970792,202.6943899544302,912000
2025-02-04,205.05245971679688,207.44038629924387,203.59981842246427,204.83356606719,1029900
2025-02-05,206.1966857910156,206.7140569955364,204.0077492258476,206.226533545816,691200
2025-02-06,206.4454040527344,207.82840553729736,204.584808180978,207.4204660248081,762100
2025-02-07,205.75889587402344,208.09705600163224,205.3211085665302,207.66922806692705,523800
2025-02-10,207.32098388671875,208.00751260193096,205.51015433105889,206.5548712810788,1140300
2025-02-11,207.07223510742188,208.3358456660632,205.35094887624504,206.92299634071904,1431400
2025-02-12,188.317138671875,192.018411826232,182.4269442884392,191.0333904412601,4113400
2025-02-13,195.4908447265625,196.9733489959019,189.2822688484611,189.6802490317345,1879400
2025-02-14,187.2425842285156,195.22221282736683,186.3670096164008,194.73467420344457,1949400
2025-02-18,187.3321228027344,187.600767766904,184.09848458807429,186.83464000047897,1303300
2025-02-19,192.3467559814453,192.7148883931136,185.3421896955236,186.5560489351525,1591700
2025-02-20,191.1428375244141,192.3069454271784,189.47128746113225,191.60052836970843,1153600
2025-02-21,183.9398651123047,191.6210369194778,182.85392793653867,191.5911502744501,1381600
2025-02-24,181.3197021484375,185.4342694848285,180.5226894283135,185.1453449629288,2036300
2025-02-25,181.36952209472656,182.4056280113741,179.37699785353595,181.8676531550242,1829200
2025-02-26,182.3159637451172,184.96602457147245,181.73812990466544,182.86391093880016,1490500
2025-02-27,180.5127410888672,183.93988531141585,180.144128958545,182.3159731450706,1130400
2025-02-28,184.66714477539065,184.9959130949356,180.70202584572525,181.46913672291012,1676300
2025-03-03,180.9709930419922,186.94856526734952,179.41682669567965,186.4006333080936,1341900
2025-03-04,176.98594665527344,179.36701234069605,171.9349059794282,178.48033972650316,1501000
2025-03-05,179.21759033203125,180.482847468026,176.67711891157464,178.33091766233892,1188800
2025-03-06,176.92617797851562,180.01459648696326,176.00961869513668,176.56752302399752,1020200
2025-03-07,178.61981201171875,179.24746195286656,172.6820988477803,175.7904315053655,1285300
2025-03-10,174.843994140625,177.41435211801377,173.31971438220594,175.40189847027474,1488900
2025-03-11,175.26243591308594,177.4243229581907,173.6186094433866,174.93366757879528,1413700
2025-03-12,175.3421173095703,177.7231829536018,174.1067469195312,177.7231829536018,802300
2025-03-13,175.59120178222656,176.32844123680883,173.7082669499086,174.15658187155498,1175700
2025-03-14,178.02206420898438,178.609855157062,174.84398590750214,177.96229091958693,1059100
2025-03-17,181.190170288086,181.8078630830475,177.7729988266184,178.0519509785034,923300
2025-03-18,181.07061767578125,183.1328873032348,180.3234211791824,181.8975169562275,1145900
2025-03-19,184.90625,186.18146425916527,181.2898137484398,181.42928983298123,845000
2025-03-20,184.7169647216797,185.8427305886444,182.88384605536675,182.88384605536675,765000
2025-03-21,184.0893096923828,184.38819136284795,181.1403823882349,183.3620426155951,2908900
2025-03-24,188.1540679931641,188.4330201756673,185.18521107837705,185.36453096637752,846300
2025-03-25,188.8913116455078,189.2698809291728,187.08806436615933,188.2337749713865,758800
2025-03-26,186.98843383789065,189.49901855760348,185.8825823114965,188.8115952842027,540100
2025-03-27,186.2213134765625,187.77547995006623,183.9000209148665,186.79914732984656,653300
2025-03-28,181.1104736328125,185.7231718462316,178.81908305072136,185.04572094064875,1276700
2025-03-31,180.6721343994141,182.614842416254,175.80041343329887,176.9361515971247,1484000
2025-04-01,182.97349548339844,183.5513293083944,179.58619532325864,179.58619532325864,758300
2025-04-02,185.2151031494141,185.84273797754645,180.3035227602896,180.3035227602896,727000
2025-04-03,172.93116760253906,180.11420843430798,172.78171917473136,178.05195390598303,1217500
2025-04-04,160.34837341308594,165.78797087809662,157.94737823156328,165.78797087809662,1372300
2025-04-07,160.81661987304688,166.13665562410185,151.24254087004033,156.32348345585854,1779400
2025-04-08,159.62112426757812,166.31600718953334,156.60245114315012,166.31600718953334,878700
2025-04-09,175.16281127929688,175.81037556936448,156.97105544211175,157.79795481668864,1641100
2025-04-10,168.03952026367188,171.20764152744653,163.2375450271616,169.70327608389604,1383900
2025-04-11,171.10800170898438,172.33339973547518,164.3832330828671,168.1590594449087,862900
2025-04-14,172.63230895996094,174.4355410695705,171.28734893917527,174.34588112198597,694800
2025-04-15,171.9448699951172,173.74810194081226,171.37700851027955,172.67215226409328,605900
2025-04-16,169.07565307617188,172.1939432115064,167.46169808546696,170.85895560331826,761200
2025-04-17,170.29107666015625,172.02457821940294,168.80665583234918,169.38448968543142,927200
2025-04-21,166.435546875,169.65346925721676,164.55261208147334,168.10927513688674,914000
2025-04-22,171.1179656982422,171.9548373807284,168.19892516362876,169.13541393091512,894200
2025-04-23,181.2898101806641,191.0232948657057,179.11795096211486,182.9336365162484,2173800
2025-04-24,184.6870574951172,185.58368722932363,178.5799664690218,178.5799664690218,1365400
2025-04-25,183.3421173095703,184.9162132883785,182.4056284815164,183.94983781277,595500
2025-04-28,182.54510498046875,185.832773034638,181.2200745294769,183.591183252489,830200
2025-04-29,183.6708831787109,184.13912758647737,180.48284746756428,181.20015740279143,816700
2025-04-30,184.04946899414065,184.40812396438324,179.3869543809866,181.220073028114,1168300
2025-05-01,186.2213134765625,187.97472933353404,183.29230041415,184.30849203211528,864600
2025-05-02,190.6746063232422,191.820301679246,188.6721249369365,189.89752308666067,663500
2025-05-05,190.0768280029297,191.9796921485521,187.9946439868728,188.6920243748162,471100
2025-05-06,188.4828186035156,190.4055970522767,186.10175292558088,188.09427701428783,1047700
2025-05-07,188.9909210205078,189.76800425754345,187.6061172825337,188.91121822674089,589200
2025-05-08,191.0332489013672,193.4242717508528,188.70199934285583,191.39190384896528,635100
2025-05-09,191.90000915527344,192.41806972621947,190.2262960515685,191.99964145029324,435100
2025-05-12,200.2387237548828,201.3246457889719,197.98716169321744,198.25615671510067,1088200
2025-05-13,203.0880279541016,204.27356704153067,200.4678538595822,201.37445598680972,828100
2025-05-14,203.018295288086,203.3271341155772,201.6334915378242,202.58990986976028,1101200
2025-05-15,203.47657775878903,204.6920187427961,201.9522979545718,201.9921417499927,859200
2025-05-16,204.9211578369141,205.5388354865776,202.47034633363816,203.7057168347188,982900
2025-05-19,206.3856506347656,206.92362545484093,202.3208996326045,202.3208996326045,603000
2025-05-20,203.9846649169922,205.51890186178449,202.9983599656415,204.7517909902649,1406900
2025-05-21,200.05938720703125,203.55627686062897,199.65091610304492,203.0581458172564,1009100
2025-05-22,199.4416961669922,200.8464292632669,198.6646130077236,200.2387088231464,636200
2025-05-23,198.5749664306641,199.7605055444408,195.2574118575292,196.62228605183503,626300
2025-05-27,202.7146453857422,202.9540540470213,199.0537735575991,201.2782238597564,633000
2025-05-28,200.829345703125,203.303174316737,200.60989156908704,203.2433259566984,902500
2025-05-29,200.94903564453125,202.3156391096394,199.4028871053638,201.8966701618133,645300
2025-05-30,201.81689453125,202.83434711993723,199.3630051602245,200.6896996518582,1785700
2025-06-02,201.22833251953125,201.8966645335273,198.97395817885,201.56749857359475,797000
2025-06-03,203.07374572753903,203.66227488179464,199.7619944891661,201.22834015881577,896600
2025-06-04,203.432846069336,204.91913100787568,203.1036648842036,203.99145103046573,596800
2025-06-05,203.6622772216797,204.7894720581844,202.46526437292687,204.2607912564782,677200
2025-06-06,205.7171630859375,206.6448583674715,204.4303776293071,206.3156771527881,768700
2025-06-09,204.8592834472656,206.5251286845564,204.5301022608534,206.10617496208,594400
2025-06-10,204.01141357421875,205.46777439142247,203.10367286628625,205.1186538874176,646900
2025-06-11,203.5824737548828,204.75954729440355,202.3256125504045,204.2009423146354,688900
2025-06-12,203.35304260253903,204.10117750637147,202.1659994531233,202.38545357591497,631500
2025-06-13,201.1984100341797,203.5026630981555,200.53007801456047,201.5575153961528,589300
2025-06-16,202.9939422607422,204.6498178751837,201.63732365940425,202.8243668381804,645100
2025-06-17,200.43032836914065,202.6647635102796,199.7719811973933,202.09618887729167,740700
2025-06-18,200.3106384277344,202.20592278378496,199.22335261038828,200.1310933441409,760500
2025-06-20,199.48269653320312,201.07872383002203,197.966487344154,200.69966392233755,2732100
2025-06-23,201.6872100830078,201.74705844374992,197.35800615308892,199.55253229841944,788900
2025-06-24,205.3580474853516,205.6273803241352,202.16600813607172,203.08371849768696,810800
2025-06-25,203.2632751464844,205.97651234985264,201.976474556064,205.8667852857148,927100
2025-06-26,205.77700805664065,207.5326411726805,202.5450747672849,204.2308746476438,1055300
2025-06-27,207.17352294921875,208.14111198959543,205.108663279288,206.4652818663532,1172000
2025-06-30,208.82940673828125,209.74711710952508,206.41541125856503,207.26330361655863,1255300
2025-07-01,208.8194122314453,210.35559110221843,207.65232359943505,207.7620506616331,1121100
2025-07-02,213.34814453125,213.40799289252809,209.3281672430632,210.10622638136743,1244600
2025-07-03,213.8368988037109,215.29327476600588,213.54762667424785,213.54762667424785,577000
2025-07-07,212.570068359375,214.98404846950407,211.2034649293736,213.58752086126145,931400
2025-07-08,211.2533416748047,215.56260595170136,211.09373591176927,213.40797381325305,1269000
2025-07-09,212.5201873779297,213.0787923269032,210.19597982743105,213.0787923269032,648400
2025-07-10,213.2184600830078,215.54266781357188,211.5725692864943,212.5202038426944,772600
2025-07-11,213.1286773681641,213.3680707986468,211.27330217770435,212.5600875290801,646800
