Date,Close,High,Low,Open,Volume
2024-11-01,21.75912857055664,23.234649454335333,21.653735527063667,23.03344305790426,12178900
2024-11-04,22.10405731201172,22.25735795544016,21.86452482821881,21.86452482821881,9161200
2024-11-05,22.34358787536621,22.47772546996497,22.075312686168694,22.16154269163385,6533500
2024-11-06,23.52208709716797,23.799945630988,22.851397298356527,22.89930305988318,7310600
2024-11-07,23.387948989868164,23.48376233830738,23.1675795676993,23.46459930312201,5183800
2024-11-08,23.55082893371582,23.579573483808392,23.215483159252287,23.34004104883265,4462000
2024-11-11,24.34607696533203,24.47063485706422,23.6083166142644,23.867012087104342,6633800
2024-11-12,24.15445327758789,24.528125171622847,24.125710550922847,24.346079983630823,5322100
2024-11-13,24.53770446777344,24.80597963895586,24.144871400695568,24.461054157794525,9053900
2024-11-14,24.566688537597656,24.94344801146193,24.450761553471857,24.94344801146193,5878200
2024-11-15,24.711593627929688,25.252581871694343,24.59566665439604,24.73091509728475,7021800
2024-11-18,25.233264923095703,25.37817227344512,24.84684286536804,24.933787644097062,6002800
2024-11-19,25.397491455078125,25.49409511820357,24.972428335458453,25.0980142030796,6302400
2024-11-20,25.919158935546875,25.92881967063884,25.38783140366693,25.58104057771564,6964000
2024-11-21,26.508451461791992,26.605056972242355,26.131690155295253,26.199315302428307,7443800
2024-11-22,26.69199752807617,26.79826376436908,26.29591662883477,26.344220301057312,5678000
2024-11-25,26.07372665405273,26.95283326679317,26.05440518413394,26.8175866625552,8209000
2024-11-26,25.87085723876953,26.228295226068067,25.66798548596492,26.17033265780824,4676900
2024-11-27,25.77425193786621,26.102709564983,25.70662863391808,25.754930467424792,3353000
2024-11-29,25.81289291381836,26.02542540247305,25.65832483621321,25.89983768779586,3209700
2024-12-02,25.204280853271484,25.88051756172088,24.962768006339097,25.822553151787417,5793000
2024-12-03,25.28156471252441,25.41681131622301,25.069034072055643,25.29122544744528,4328000
2024-12-04,24.759897232055664,25.30088735716345,24.54736658171845,25.30088735716345,6169700
2024-12-05,24.78887939453125,25.155979967536577,24.71159535430858,25.088354820069487,5626600
2024-12-06,24.08366203308105,24.82752206369036,23.97739578796634,24.69227361283613,6034600
2024-12-09,24.01604080200196,24.51838618000445,24.00638006592154,24.3348377222676,5139900
2024-12-10,23.967735290527344,24.27687145109537,23.890451250385336,24.17060704752316,4650500
2024-12-11,24.489404678344727,24.557027985173708,23.94841638111596,24.1512863016029,5698300
2024-12-12,24.78887939453125,24.885484905458803,24.39279845806546,24.51838433245348,7081000
2024-12-13,24.470081329345703,24.875822981781543,24.36381508814208,24.856501511999653,4615900
2024-12-16,23.89045143127441,24.537705963338315,23.83248886137825,24.50872559968868,7202100
2024-12-17,23.68758010864257,23.71656047057121,23.22387589181681,23.60063533766316,6351200
2024-12-18,22.934059143066406,23.80350500149568,22.914737673577665,23.668258400267963,6765600
2024-12-19,22.866436004638672,23.33014022007699,22.83745380019999,23.233534714544817,6998800
