Date,Close,High,Low,Open,Volume
2024-11-01,109.65128326416016,110.32617609270304,105.3223036663718,105.85258185721274,2430500
2024-11-04,111.75309753417967,111.83022288607216,109.91159275634725,109.97908203661557,979200
2024-11-05,113.76814270019533,113.76814270019533,110.9142986473586,111.10712306555538,662100
2024-11-06,113.22821807861328,115.32039298320866,110.2972415845158,115.07935880463928,1471700
2024-11-07,114.33697509765624,114.5780092882044,113.0836017202736,113.5753135286102,633700
2024-11-08,117.37400817871094,118.41527765444306,114.81904427013448,115.01187603736994,1111500
2024-11-11,117.57647705078124,118.72380216963106,117.15226187069466,117.15226187069466,756400
2024-11-12,116.46772003173828,118.44419591655968,116.40986682595586,117.2968782087512,1106600
2024-11-13,118.85877227783205,119.32156113457516,116.65089833209996,116.65089833209996,923700
2024-11-14,116.03385925292967,118.77201151546244,115.9278036193518,118.55025682095057,877900
2024-11-15,115.4746551513672,116.51592460531523,114.5298052569096,115.43609615450656,864400
2024-11-18,115.5903549194336,115.86995546095852,114.70335087059716,114.70335087059716,749600
2024-11-19,116.94014739990234,117.25831429308796,114.44302939005422,115.19506223461464,746600
2024-11-20,116.23632049560548,117.11368844072102,115.66748336213624,116.17847464631149,537600
2024-11-21,117.61504364013672,118.07783253071612,116.0627828370944,116.26525067804168,477500
2024-11-22,118.49240112304688,118.91661626633126,117.85606737445146,117.96212299921736,452800
2024-11-25,119.47582244873048,120.13143572283252,119.01304093511698,119.5529551529259,941600
2024-11-26,121.24983978271484,121.63549595400784,119.1673008712004,119.47582433707888,881500
2024-11-27,122.47429656982422,123.07206403411368,121.88617253315654,121.97294867019244,581300
2024-11-29,121.28841400146484,122.73461922077112,121.10522565316975,122.47429816205911,428800
2024-12-02,119.50475311279295,120.61351190112016,118.93591593301866,120.52674312011597,651200
2024-12-03,118.21280670166016,119.77471087411386,118.13567399679783,119.639724962715,494400
2024-12-04,117.75965881347656,118.29957302475802,117.20045774848964,118.22244767727456,505100
2024-12-05,117.11369323730467,117.55719526354152,115.93744521495584,117.12333666450844,562800
2024-12-06,117.5282745361328,117.82715458302272,116.48700505204036,117.51863110874866,493000
2024-12-09,118.3670654296875,118.54061033872622,116.70875640038147,117.16189449352404,643200
2024-12-10,117.55719757080078,118.86842417661848,116.96907354808344,118.81057832382,668400
2024-12-11,116.1399154663086,118.58882376662186,115.79282563755366,118.16460123019252,1169100
2024-12-12,116.61233520507812,117.88499540158324,115.61927554453436,116.15919711829198,760500
2024-12-13,115.86031341552734,116.67982819554705,115.23362304641354,116.25561302039812,611500
2024-12-16,116.0435028076172,117.70181923725836,115.34932315281112,115.60964420125332,445900
2024-12-17,114.33697509765624,115.90852272772936,113.86455014380016,114.89617618511514,1042100
2024-12-18,110.2424087524414,115.80559111791084,110.17432816070573,114.09384098540608,694000
2024-12-19,109.4351577758789,111.90552223761424,109.32818035333725,110.22295592901936,696000
