Date,Close,High,Low,Open,Volume
2024-11-01,320.4761962890625,323.40283036500165,320.23231011606754,320.7786127618753,387600
2024-11-04,317.6568298339844,322.30043168522536,316.7983458173255,321.7638642891842,690300
2024-11-05,345.79156494140625,347.96704033323664,317.7056545518114,319.97866059632656,1346300
2024-11-06,347.3036804199219,361.1563973867546,344.25998569963923,356.2982038029426,1155600
2024-11-07,346.0451965332031,351.4204570363718,345.5574242122988,348.2792020988976,631500
2024-11-08,347.74267578125,348.3670387160028,343.01127775504415,343.33322419679587,735600
2024-11-11,349.6644287109375,351.37163168710595,348.2694071383701,351.37163168710595,529300
2024-11-12,346.3963623046875,350.89363837663024,346.0159153930203,350.0156541938321,474800
2024-11-13,357.3810119628906,358.1029054537659,350.58146478120653,351.2448279766735,960500
2024-11-14,354.8348693847656,358.02488970068475,352.7471895251888,356.2786564258648,625700
2024-11-15,353.0008544921875,356.3957309834524,351.4790071468768,354.0446944628688,536100
2024-11-18,355.11773681640625,356.9127353191881,352.8154658360748,353.1764125769523,476100
2024-11-19,353.0105895996094,356.00551896308866,349.362061961355,350.7278185822581,419000
2024-11-20,352.122802734375,354.18118735992954,348.9815482218478,352.8251959723083,488800
2024-11-21,359.83935546875,361.5758533821588,351.2350749954264,353.3422548372376,514000
2024-11-22,365.3099365234375,366.0256261551576,358.34921833069643,359.7021502794602,410000
2024-11-25,367.9078979492188,370.2314281405462,366.5549960844264,367.64320561197513,736900
2024-11-26,369.98638916015625,370.2804918019975,366.1726886972644,368.3001308695339,401000
2024-11-27,363.7510986328125,372.211799297604,362.8687608981655,369.8784855663079,550000
2024-11-29,367.6824645996094,370.143203014149,365.0060110347442,365.13346547862585,362900
2024-12-02,369.8981018066406,371.37848814134856,366.0353944879502,370.16282408411627,563000
2024-12-03,368.3687133789063,372.10396630676337,364.38836495752105,370.9667495454106,465400
2024-12-04,370.9078979492188,371.4471259846353,367.6922462808765,370.1432012085424,511500
2024-12-05,371.1432189941406,374.4372881359786,367.9079404596025,369.42755050304567,787600
2024-12-06,372.1529846191406,375.34900934898815,371.90788913795296,372.9274947169806,752300
2024-12-09,375.8980712890625,380.290163403819,375.2019785428641,376.32941183414727,1022100
2024-12-10,370.3098449707031,374.04509754060143,367.7216224460186,372.4372868149573,641300
2024-12-11,362.8883666992188,372.9274980430425,361.4472040602265,372.9274980430425,1329600
2024-12-12,363.3001708984375,365.58444783171495,360.9080363855655,362.9374343394904,537500
2024-12-13,360.3002014160156,362.7021193848309,358.65313690384903,360.99626426456615,675000
2024-12-16,359.770751953125,360.6629030845748,355.9766787353305,358.4570437794495,677000
2024-12-17,354.1434020996094,358.8786340149397,353.4081155965597,357.83943148414033,623300
2024-12-18,343.8101806640625,356.5943708676015,343.3984070421589,355.13358128034264,643400
2024-12-19,342.8395690917969,351.19241227209625,342.50621291067233,348.0453946889347,667200
2024-12-20,344.4866027832031,348.810090627448,339.47683562950414,341.4768231174752,2167500
2024-12-23,344.2415466308594,345.0846608147371,340.9474474555889,343.074889622835,466900
2024-12-24,346.9081420898437,346.9865594777148,343.2414934306433,343.3885746510837,182500
2024-12-26,347.2023010253906,347.75131258620735,344.7807561372257,345.05526191763414,299100
2024-12-27,344.2611389160156,348.04542905539114,342.53568691279054,345.4081990389829,240300
