Date,Close,High,Low,Open,Volume
2024-11-01,76.83061981201172,77.0257422182842,76.1574348565191,76.56720381919959,1517300
2024-11-04,76.2745132446289,77.09403628824339,76.14768442410077,76.6452487962484,1625300
2024-11-05,76.9086685180664,76.95744539586224,75.73791179933109,76.29401882161159,1369600
2024-11-06,74.79156494140625,77.25989991354488,74.42082193966843,77.07452841267597,2015700
2024-11-07,74.4793472290039,75.40619716614268,74.29398319632963,74.92814211259473,1947000
2024-11-08,75.60132598876953,76.07938852646775,74.00129847688126,74.17691161567107,1391500
2024-11-11,75.15254211425781,75.91352993769178,74.77204820254083,75.40620720321675,1590900
2024-11-12,74.72325897216797,75.58181538814,74.11837507194298,75.42571151489332,1413100
2024-11-13,73.99154663085938,74.81107716509852,73.71837226726072,74.63546401086465,1551800
2024-11-14,73.09396362304688,74.24520363225251,72.97689316195492,73.89397736209199,1190400
2024-11-15,72.16712951660156,72.918359022489,70.74271500687504,72.87933304974322,3138100
2024-11-18,72.80127716064453,72.92810596964826,71.9817467480546,72.30370539026644,1855600
2024-11-19,73.47445678710938,73.74763111823168,72.11833604086486,72.7915209593036,1960200
2024-11-20,75.2500991821289,75.37693544135577,73.35738808119304,73.80617555640227,2118100
2024-11-21,76.05010986328125,76.3623101570639,75.084241367429,75.25985449789687,2024300
2024-11-22,75.68914031982422,76.86964803224927,75.38669090477244,76.49891247210151,1359000
2024-11-25,75.39644622802734,76.5476862767277,75.32815264223336,75.62084369188905,2418200
2024-11-26,75.91352844238281,76.19646114306339,75.15254063393843,75.71840603529958,1239400
2024-11-27,75.8940200805664,76.89891463152293,75.75743290529714,76.48915310571512,1156700
2024-11-29,76.4989013671875,76.78182659046155,75.68912933246025,76.13791676963105,839300
2024-12-02,76.45988464355469,76.53792914038681,75.46474101365737,76.47939390690203,1771400
2024-12-03,76.0891342163086,76.63549030141967,75.65010512117337,76.45987717467717,1382700
2024-12-04,75.6305923461914,75.86474815630987,75.08424367613306,75.47449591622147,2222500
2024-12-05,76.23548126220703,76.420852745119,75.17205157136749,75.2598544147834,1761400
2024-12-06,75.61107635498047,76.90866177433712,75.41595397402172,76.38182241361844,1557500
2024-12-09,78.02088165283203,78.03064000565435,76.57695061626208,76.82085733272413,2782900
2024-12-10,79.94287109375,80.19652873013989,77.67941696859914,78.05015251339846,2989600
2024-12-11,79.37701416015625,80.12824368303532,78.92822662859373,79.87458601961522,1529700
2024-12-12,79.42579650878906,79.88433493974955,78.73309479844954,79.67945416588809,1360700
2024-12-13,78.59650421142578,79.42579306841851,78.17698432784981,79.42579306841851,1467700
2024-12-16,78.21601104736328,79.05505082254508,78.19650178341523,78.59650496361515,1519800
2024-12-17,78.35260009765625,79.14286301013072,77.49405103801037,77.85503569894034,2602500
2024-12-18,77.24037170410156,78.26478281795741,77.21110409115283,77.42574317736582,1697200
2024-12-19,76.33305358886719,77.2599036951348,76.05987922270603,76.5086667447484,1411300
2024-12-20,76.93793487548828,77.34769637079694,76.2062147295333,76.50865667462651,3353300
2024-12-23,76.22572326660156,77.1233056274515,75.39644193109565,76.34280116847995,1320100
2024-12-24,76.128173828125,76.32330369472687,75.57206673433546,76.13793218231592,538500
2024-12-26,75.93304443359375,76.62573864868706,75.78669890793908,75.84523414082389,2102300
2024-12-27,75.17205810546875,76.12816833072327,74.83058272443506,75.52328439654589,1235500
